"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"8","2","Reactome Pathways","","WNT mediated activation of DVL","0.0263","CSNK2A1|CSNK2A2","2013","2471|2186","0.002","","HSA-201688","0.15800442515102422","0"
"34","3","Reactome Pathways","","FCERI mediated MAPK activation","0.0263","MAPK1|JUN|MAPK8","2013","2381|2426|2408","0.0021","","HSA-2871796","0.15800442515102422","0"
"8","2","Reactome Pathways","","Binding of TCF/LEF:CTNNB1 to target gene promoters","0.0263","MYC|CTNNB1","2013","2294|2351","0.002","","HSA-4411364","0.15800442515102422","0"
"8","2","Reactome Pathways","","RUNX3 regulates WNT signaling","0.0263","MYC|CTNNB1","2013","2294|2351","0.002","","HSA-8951430","0.15800442515102422","0"
"34","3","Reactome Pathways","","Transcriptional Regulation by E2F6","0.0263","E2F1|EHMT2|BRCA1","2013","2114|2150|2279","0.0021","","HSA-8953750","0.15800442515102422","0"
"2370","29","GO Biological Process","","Regulation of catalytic activity","0.0268","SIRT1|MAPK1|CSNK2A1|CYP27B1|MAPK14|CDK4|CASP6|TP53|PLK1|REST|GSK3B|CASP9|SMAD3|MEF2C|DUSP19|PROX1|JUN|URI1|MAPK8|WEE2|DUSP7|HMGA2|HIF1A|HNF1A|SP7|NR1H3|MYC|CTNNB1|NR1H2","2013","2219|2381|2471|2204|2396|2321|2273|2456|2144|2216|2459|2192|2318|2330|2423|2129|2426|2195|2408|2429|2336|2276|2180|2189|2165|2237|2294|2351|2132","0.0016","","GO:0050790","0.15718652059712113","0"
"997","16","GO Biological Process","","Positive regulation of intracellular signal transduction","0.0269","SIRT1|MAZ|SPI1|TP53|CDK10|MEF2C|DUSP19|NR3C2|PROX1|CHUK|JUN|PIM2|GATA3|HNF1A|MYC|CTNNB1","2013","2219|2465|2438|2456|2405|2330|2423|2432|2129|2357|2426|2480|2222|2189|2294|2351","0.0016","","GO:1902533","0.1570247719997592","0"
"709","14","GO Molecular Function","","Protein homodimerization activity","0.0269","USF2|NR0B2|TCF3|ATF2|SRF|JDP2|HIF1AN|CEBPB|SP1|SMAD3|ATF3|CHUK|HNF1A|NR4A3","2013","2495|2477|2315|2264|2492|2252|2393|2159|2288|2318|2174|2357|2189|2498","4.5E-4","","GO:0042803","0.1570247719997592","0"
"3","2","GO Molecular Function","","DNA (cytosine-5-)-methyltransferase activity","0.027","DNMT3B|DNMT1","2013","2282|2228","4.6E-4","","GO:0003886","0.15686362358410127","0"
"3","2","GO Molecular Function","","Sterol response element binding","0.027","SMAD3|NR1H3","2013","2318|2237","4.6E-4","","GO:0032810","0.15686362358410127","0"
"118","5","GO Biological Process","","Notch signaling pathway","0.0271","SNAI2|NR0B2|RBPJ|MECP2|RITA1","2013","2234|2477|2120|2171|2177","0.0016","","GO:0007219","0.15670307091255944","0"
"2","2","DISEASES","","Wilson-Turner syndrome","0.0271","AMER1|WT1","2013","2111|2354","2.8E-4","","DOID:0060814","0.15670307091255944","0"
"16","3","DISEASES","","Ovarian carcinoma","0.0271","TP53|BRCA1|MYC","2013","2456|2279|2294","2.8E-4","","DOID:4001","0.15670307091255944","0"
"904","15","GO Biological Process","","Chemical homeostasis","0.0273","SIRT1|MAPK1|USF2|CYP27B1|EPAS1|PPARGC1A|SRF|ATF4|FOXO3|NR5A2|HIF1A|HNF1A|NR1H3|MYC|NR1H2","2013","2219|2381|2495|2204|2504|2312|2492|2297|2327|2141|2180|2189|2237|2294|2132","0.0016","","GO:0048878","0.1563837352959244","0"
"31","3","GO Biological Process","","Positive regulation of leukocyte apoptotic process","0.0274","SIRT1|TP53|MEF2C","2013","2219|2456|2330","0.0016","","GO:2000108","0.1562249437179612","0"
"237","8","DISEASES","","Organ system benign neoplasm","0.0274","TP53|MYCN|TFE3|NR3C2|WT1|HMGA2|HNF1A|CTNNB1","2013","2456|2384|2207|2432|2354|2276|2189|2351","2.9E-4","","DOID:0060085","0.1562249437179612","0"
"7","2","GO Biological Process","","DNA methylation-dependent heterochromatin assembly","0.0275","SIRT1|DNMT1","2013","2219|2228","0.0016","","GO:0006346","0.15606673061697374","0"
"7","2","GO Biological Process","","SMAD protein complex assembly","0.0275","SMAD1|SMAD3","2013","2441|2318","0.0016","","GO:0007183","0.15606673061697374","0"
"7","2","GO Biological Process","","Trachea formation","0.0275","MAPK1|CTNNB1","2013","2381|2351","0.0016","","GO:0060440","0.15606673061697374","0"
"7","2","GO Biological Process","","Hepatocyte proliferation","0.0275","CEBPB|PROX1","2013","2159|2129","0.0016","","GO:0072574","0.15606673061697374","0"
"7","2","GO Biological Process","","Regulation of pancreatic juice secretion","0.0275","NR1H3|NR1H2","2013","2237|2132","0.0016","","GO:0090186","0.15606673061697374","0"
"7","2","GO Biological Process","","Positive regulation of vascular associated smooth muscle cell apoptotic process","0.0275","E2F3|ATF4","2013","2183|2297","0.0016","","GO:1905461","0.15606673061697374","0"
"658","12","Reactome Pathways","","Cell Cycle","0.0275","MAPK1|CSNK2A1|CDK4|CSNK2A2|E2F3|TP53|PLK1|GSK3B|E2F1|CDK1|BRCA1|MYC","2013","2381|2471|2321|2186|2183|2456|2144|2459|2114|2402|2279|2294","0.0022","","HSA-1640170","0.15606673061697374","0"
"35","3","Reactome Pathways","","NOD1/2 Signaling Pathway","0.0275","MAPK14|CASP9|CHUK","2013","2396|2192|2357","0.0022","","HSA-168638","0.15606673061697374","0"
"35","3","Reactome Pathways","","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","0.0275","CREBBP|MYC|TFAP2A","2013","2483|2294|2162","0.0022","","HSA-8864260","0.15606673061697374","0"
"77","4","Reactome Pathways","","Negative epigenetic regulation of rRNA expression","0.0284","SIRT1|TBP|DNMT3B|DNMT1","2013","2219|2267|2282|2228","0.0023","","HSA-5250941","0.15466816599529623","0"
"77","4","Reactome Pathways","","Nuclear events mediated by NFE2L2","0.0284","CREBBP|GSK3B|ATF4|MYC","2013","2483|2459|2297|2294","0.0023","","HSA-9759194","0.15466816599529623","0"
"1405","20","GO Biological Process","","Regulation of phosphate metabolic process","0.0286","SIRT1|MAPK1|ATF2|PPARGC1A|TP53|PHIP|PLK1|STAT2|GSK3B|SMAD3|MEF2C|DUSP19|PROX1|JUN|URI1|WEE2|DUSP7|HMGA2|HIF1A|HNF1A","2013","2219|2381|2264|2312|2456|2420|2144|2147|2459|2318|2330|2423|2129|2426|2195|2429|2336|2276|2180|2189","0.0017","","GO:0019220","0.1543633966870957","0"
"243","7","GO Biological Process","","Negative regulation of cellular catabolic process","0.0286","CSNK2A1|MAPK14|CSNK2A2|TP53|E2F1|YBX1|EHMT2","2013","2471|2396|2186|2456|2114|2363|2150","0.0017","","GO:0031330","0.1543633966870957","0"
"36","3","Reactome Pathways","","Regulation of TP53 Expression and Degradation","0.0289","TP53|PRDM1|CDK1","2013","2456|2474|2402","0.0024","","HSA-6806003","0.1539102157243452","0"
"36","3","Reactome Pathways","","NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux","0.0289","NCOA1|NR1H3|NR1H2","2013","2168|2237|2132","0.0024","","HSA-9029569","0.1539102157243452","0"
"20","3","GO Molecular Function","","RNA polymerase II core promoter sequence-specific DNA binding","0.029","TBP|CEBPB|REST","2013","2267|2159|2216","5.1E-4","","GO:0000979","0.1537602002101044","0"
"179","6","GO Biological Process","","Chromatin assembly","0.0291","SIRT1|TP53|SSRP1|DNMT1|MECP2|HMGA2","2013","2219|2456|2468|2228|2171|2276","0.0018","","GO:0031497","0.15361070110140926","0"
"32","3","GO Biological Process","","Maternal placenta development","0.0292","CYP27B1|JUNB|PRDM1","2013","2204|2387|2474","0.0018","","GO:0001893","0.15346171485515817","0"
"32","3","GO Biological Process","","Aortic valve morphogenesis","0.0292","SNAI2|GATA3|NFATC1","2013","2234|2222|2435","0.0018","","GO:0003180","0.15346171485515817","0"
"32","3","GO Biological Process","","Positive regulation of cartilage development","0.0292","SMAD1|SMAD3|GLI3","2013","2441|2318|2258","0.0018","","GO:0061036","0.15346171485515817","0"
"32","3","GO Biological Process","","Regulation of intrinsic apoptotic signaling pathway by p53 class mediator","0.0292","SIRT1|TP53|MYC","2013","2219|2456|2294","0.0018","","GO:1902253","0.15346171485515817","0"
"131","5","Reactome Pathways","","Fc epsilon receptor (FCERI) signaling","0.0292","MAPK1|CHUK|JUN|MAPK8|NFATC1","2013","2381|2357|2426|2408|2435","0.0025","","HSA-2454202","0.15346171485515817","0"
"9","2","Reactome Pathways","","NR1H2 & NR1H3 regulate gene expression linked to lipogenesis","0.0292","NR1H3|NR1H2","2013","2237|2132","0.0025","","HSA-9029558","0.15346171485515817","0"
"121","5","GO Biological Process","","Memory","0.0293","SRF|CEBPB|EHMT2|NFATC4|MECP2","2013","2492|2159|2150|2213|2171","0.0018","","GO:0007613","0.15331323796458904","0"
"121","5","GO Biological Process","","Positive regulation of protein ubiquitination","0.0293","FBXO33|PLK1|HUWE1|AMER1|BRCA1","2013","2507|2144|2261|2111|2279","0.0018","","GO:0031398","0.15331323796458904","0"
"121","5","GO Biological Process","","Response to estradiol","0.0293","RARA|CASP9|NCOA3|ESRRA|CTNNB1","2013","2447|2192|2375|2342|2351","0.0018","","GO:0032355","0.15331323796458904","0"
"17","3","DISEASES","","Colon cancer","0.0299","TP53|MYC|CTNNB1","2013","2456|2294|2351","3.3E-4","","DOID:219","0.15243288116755704","0"
"17","3","DISEASES","","Hepatocellular carcinoma","0.0299","TP53|MYC|CTNNB1","2013","2456|2294|2351","3.3E-4","","DOID:684","0.15243288116755704","0"
"247","7","GO Biological Process","","Negative regulation of growth","0.0308","SIRT1|CYP27B1|TP53|SMAD3|JARID2|WT1|HIF1A","2013","2219|2204|2456|2318|2390|2354|2180","0.0019","","GO:0045926","0.15114492834995558","0"
"33","3","GO Biological Process","","ER-nucleus signaling pathway","0.0314","TP53|GSK3B|ATF4","2013","2456|2459|2297","0.0019","","GO:0006984","0.15030703519267852","0"
"33","3","GO Biological Process","","Regulation of myeloid cell apoptotic process","0.0314","SNAI2|SIRT1|MEF2C","2013","2234|2219|2330","0.0019","","GO:0033032","0.15030703519267852","0"
"33","3","GO Biological Process","","Regulation of kidney development","0.0314","WT1|GATA3|MYC","2013","2354|2222|2294","0.0019","","GO:0090183","0.15030703519267852","0"
"3","2","GO Cellular Component","","Senescence-associated heterochromatin focus","0.0314","HMGA1|HMGA2","2013","2249|2276","4.6E-4","","GO:0035985","0.15030703519267852","0"
"73","4","GO Biological Process","","Cellular response to glucose stimulus","0.0318","SRF|FOXO3|HIF1A|HNF1A","2013","2492|2327|2180|2189","0.0019","","GO:0071333","0.14975728800155672","0"
"46","4","DISEASES","","Melanoma","0.0324","CDK4|TP53|CDK10|MITF","2013","2321|2456|2405|2243","3.8E-4","","DOID:1909","0.1489454989793388","0"
"46","4","DISEASES","","Adrenal gland disease","0.0324","TP53|MYCN|NR3C2|NR5A1","2013","2456|2384|2432|2444","3.8E-4","","DOID:9553","0.1489454989793388","0"
"38","3","Reactome Pathways","","Apoptotic cleavage of cellular proteins","0.0325","CASP6|SATB1|CTNNB1","2013","2273|2291|2351","0.0028","","HSA-111465","0.14881166390211256","0"
"1321","19","GO Biological Process","","Immune response","0.0327","RELB|SPI1|CYP27B1|IRF1|TP53|CEBPB|TFE3|STAT2|SMAD3|MEF2C|RBPJ|PRDM1|NFKB2|CHUK|SP2|GATA3|ETS1|CEBPG|NR4A3","2013","2417|2438|2204|2453|2456|2159|2207|2147|2318|2330|2120|2474|2201|2357|2333|2222|2414|2240|2498","0.002","","GO:0006955","0.14854522473397141","0"
"250","7","GO Biological Process","","Regulation of protein secretion","0.0327","NR0B2|REST|PIM3|HIF1A|HNF1A|NR1H3|NR1H2","2013","2477|2216|2345|2180|2189|2237|2132","0.002","","GO:0050708","0.14854522473397141","0"
"74","4","GO Biological Process","","Ventricular septum development","0.0331","RBPJ|PROX1|PRDM1|GATA3","2013","2120|2129|2474|2222","0.002","","GO:0003281","0.14801720062242812","0"
"480","10","GO Biological Process","","Regulation of cell-cell adhesion","0.0331","SPI1|MAPK14|IRF1|RARA|CEBPB|FOXO3|GATA3|ETS1|GLI3|NR4A3","2013","2438|2396|2453|2447|2159|2327|2222|2414|2258|2498","0.0021","","GO:0022407","0.14801720062242812","0"
"74","4","GO Biological Process","","Pancreas development","0.0331","PROX1|NR5A2|HNF1A|CTNNB1","2013","2129|2141|2189|2351","0.002","","GO:0031016","0.14801720062242812","0"
"8","2","GO Biological Process","","Dorsal aorta morphogenesis","0.0331","SRF|RBPJ","2013","2492|2120","0.002","","GO:0035912","0.14801720062242812","0"
"8","2","GO Biological Process","","Negative regulation of interferon-gamma-mediated signaling pathway","0.0331","NR1H3|NR1H2","2013","2237|2132","0.002","","GO:0060336","0.14801720062242812","0"
"8","2","GO Biological Process","","Endothelial cell fate commitment","0.0331","RBPJ|PROX1","2013","2120|2129","0.002","","GO:0060839","0.14801720062242812","0"
"8","2","GO Biological Process","","Regulation of vitamin D receptor signaling pathway","0.0331","SNAI2|CYP27B1","2013","2234|2204","0.002","","GO:0070562","0.14801720062242812","0"
"8","2","GO Biological Process","","Cellular response to ether","0.0331","CDK4|HNF1A","2013","2321|2189","0.002","","GO:0071362","0.14801720062242812","0"
"8","2","GO Biological Process","","Positive regulation of adipose tissue development","0.0331","SIRT1|NCOA1","2013","2219|2168","0.002","","GO:1904179","0.14801720062242812","0"
"74","4","GO Biological Process","","Cranial skeletal system development","0.0331","SMAD3|GLI3|CTNNB1|TFAP2A","2013","2318|2258|2351|2162","0.002","","GO:1904888","0.14801720062242812","0"
"8","2","GO Biological Process","","Negative regulation of vascular associated smooth muscle cell differentiation","0.0331","DNMT1|NFATC1","2013","2228|2435","0.002","","GO:1905064","0.14801720062242812","0"
"8","2","GO Biological Process","","Positive regulation of histone H3-K9 acetylation","0.0331","GATA3|BRCA1","2013","2222|2279","0.002","","GO:2000617","0.14801720062242812","0"
"34","3","GO Biological Process","","Mitotic G2 DNA damage checkpoint signaling","0.0332","PLK1|CDK1|BRCA1","2013","2144|2402|2279","0.0021","","GO:0007095","0.14788619162959638","0"
"34","3","GO Biological Process","","Positive regulation of telomerase activity","0.0332","MAPK1|MYC|CTNNB1","2013","2381|2294|2351","0.0021","","GO:0051973","0.14788619162959638","0"
"34","3","GO Biological Process","","Intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","0.0332","TP53|CEBPB|ATF4","2013","2456|2159|2297","0.0021","","GO:0070059","0.14788619162959638","0"
"126","5","GO Biological Process","","Response to ethanol","0.0336","RARA|NR0B2|GATA3|CDK1|EHMT2","2013","2447|2477|2222|2402|2150","0.0021","","GO:0045471","0.14736607226101558","0"
"10","2","Reactome Pathways","","Activation of PPARGC1A (PGC-1alpha) by phosphorylation","0.0341","MAPK14|PPARGC1A","2013","2396|2312","0.0029","","HSA-2151209","0.14672456210075022","0"
"10","2","Reactome Pathways","","STAT3 nuclear events downstream of ALK signaling","0.0341","PRDM1|HIF1A","2013","2474|2180","0.0029","","HSA-9701898","0.14672456210075022","0"
"138","5","Reactome Pathways","","C-type lectin receptors (CLRs)","0.0352","RELB|CREBBP|NFKB2|CHUK|NFATC1","2013","2417|2483|2201|2357|2435","0.0031","","HSA-5621481","0.1453457336521869","0"
"840","14","GO Biological Process","","Neuron development","0.0353","SRF|FBXO45|REST|GSK3B|MEF2C|PRDM1|JUN|GATA3|GLI3|NFATC4|MECP2|PBX1|CTNNB1|DLX5","2013","2492|2246|2216|2459|2330|2474|2426|2222|2258|2213|2171|2300|2351|2285","0.0022","","GO:0048666","0.14522252946121775","0"
"128","5","GO Biological Process","","Embryonic epithelial tube formation","0.0355","RARA|GATA3|RARG|HIF1A|CTNNB1","2013","2447|2222|2210|2180|2351","0.0022","","GO:0001838","0.1449771646944906","0"
"35","3","GO Biological Process","","Blood vessel remodeling","0.0355","EPAS1|MEF2C|RBPJ","2013","2504|2330|2120","0.0022","","GO:0001974","0.1449771646944906","0"
"76","4","GO Biological Process","","Embryonic pattern specification","0.0355","SMAD1|SMAD3|WT1|CTNNB1","2013","2441|2318|2354|2351","0.0022","","GO:0009880","0.1449771646944906","0"
"35","3","GO Biological Process","","Proximal/distal pattern formation","0.0355","GLI3|PBX1|CTNNB1","2013","2258|2300|2351","0.0022","","GO:0009954","0.1449771646944906","0"
"128","5","GO Biological Process","","Mammary gland development","0.0355","MAPK1|USF2|CEBPB|GLI3|HIF1A","2013","2381|2495|2159|2258|2180","0.0022","","GO:0030879","0.1449771646944906","0"
"35","3","GO Biological Process","","Regulation of glial cell proliferation","0.0355","TP53|E2F1|MECP2","2013","2456|2114|2171","0.0022","","GO:0060251","0.1449771646944906","0"
"76","4","GO Biological Process","","Cellular response to amino acid stimulus","0.0355","CEBPB|DNMT1|ZEB1|HNF1A","2013","2159|2228|2309|2189","0.0022","","GO:0071230","0.1449771646944906","0"
"53","4","GO Molecular Function","","General transcription initiation factor binding","0.0357","TBP|TP53|ATF4|JUN","2013","2267|2456|2297|2426","6.3E-4","","GO:0140296","0.1447331783887807","0"
"256","7","GO Biological Process","","Homeostasis of number of cells","0.0359","SPI1|EPAS1|SRF|MEF2C|GATA3|HIF1A|CEBPG","2013","2438|2504|2492|2330|2222|2180|2240","0.0023","","GO:0048872","0.14449055514216808","0"
"189","6","GO Biological Process","","B cell activation","0.036","SPI1|TCF3|TP53|MEF2C|RBPJ|CEBPG","2013","2438|2315|2456|2330|2120|2240","0.0023","","GO:0042113","0.14436974992327128","0"
"329","8","GO Biological Process","","Negative regulation of catabolic process","0.0361","CSNK2A1|MAPK14|CSNK2A2|TP53|SMAD3|E2F1|YBX1|EHMT2","2013","2471|2396|2186|2456|2318|2114|2363|2150","0.0023","","GO:0009895","0.1442492798094342","0"
"129","5","GO Biological Process","","B cell differentiation","0.0364","SPI1|TCF3|TP53|RBPJ|CEBPG","2013","2438|2315|2456|2120|2240","0.0023","","GO:0030183","0.1438898616350944","0"
"129","5","GO Biological Process","","Positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","0.0364","SIRT1|REST|CASP9|SMAD3|MYC","2013","2219|2216|2192|2318|2294","0.0023","","GO:0043280","0.1438898616350944","0"
"77","4","GO Biological Process","","Steroid hormone mediated signaling pathway","0.0367","TRIP4|NR3C2|ESRRA|NR4A3","2013","2123|2432|2342|2498","0.0023","","GO:0043401","0.14353339357479106","0"
"77","4","GO Biological Process","","Regulation of myoblast differentiation","0.0367","MAPK14|TRIP4|HIF1AN|MEF2C","2013","2396|2123|2393|2330","0.0023","","GO:0045661","0.14353339357479106","0"
"77","4","GO Biological Process","","Modulation by host of symbiont process","0.0367","REST|SP1|JUN|HMGA2","2013","2216|2288|2426|2276","0.0023","","GO:0051851","0.14353339357479106","0"
"203","6","Reactome Pathways","","Ub-specific processing proteases","0.0368","TP53|SMAD1|SMAD3|GATA3|HIF1A|MYC","2013","2456|2441|2318|2222|2180|2294","0.0032","","HSA-5689880","0.14341521813264824","0"
"258","7","GO Biological Process","","Steroid metabolic process","0.0371","CYP27B1|NR0B2|NR1I2|NR5A2|MECP2|PBX1|HNF1A","2013","2204|2477|2372|2141|2171|2300|2189","0.0024","","GO:0008202","0.1430626090384954","0"
"3","2","DISEASES","","Jacobsen Syndrome","0.0371","ETS1|FLI1","2013","2414|2153","4.6E-4","","DOID:0111723","0.1430626090384954","0"
"130","5","GO Biological Process","","Positive regulation of apoptotic signaling pathway","0.0374","SIRT1|TP53|ATF3|NFATC4|MYC","2013","2219|2456|2174|2213|2294","0.0024","","GO:2001235","0.14271283977995197","0"
"36","3","GO Biological Process","","Cerebral cortex radially oriented cell migration","0.0375","FBXO45|GLI3|CTNNB1","2013","2246|2258|2351","0.0024","","GO:0021799","0.1425968732272281","0"
"36","3","GO Biological Process","","NIK/NF-kappaB signaling","0.0375","RELB|NFKB2|CHUK","2013","2417|2201|2357","0.0024","","GO:0038061","0.1425968732272281","0"
